application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CS000651,2025-06-01 17:08:25,704,85246,9.27,1,20289,debt_consolidation,MORTGAGE,1,4,12,27.22,1,642,0.062135,HIGH,APPROVED,0,0,600-700,75-100K
CS000652,2025-01-26 06:45:02,577,76188,34.45,0,42264,credit_card,MORTGAGE,1,4,48,39.49,3,565,0.440194,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS000653,2025-01-15 10:23:39,781,38267,33.58,13,35174,home_improvement,RENT,0,0,0,10.58,0,733,0.004429,LOW,APPROVED,0,0,700-800,<50K
CS000654,2025-02-26 17:58:47,727,62351,41.69,1,30853,credit_card,MORTGAGE,1,3,50,59.7,1,635,0.060284,HIGH,APPROVED,0,60,600-700,50-75K
CS000655,2025-06-15 11:59:56,700,87097,42.57,1,12039,debt_consolidation,MORTGAGE,0,0,0,58.63,1,617,0.076206,HIGH,DECLINED,0,0,600-700,75-100K
CS000656,2025-01-19 16:44:37,723,31697,24.29,0,28151,home_improvement,MORTGAGE,1,4,26,40.31,2,685,0.021183,MEDIUM,APPROVED,0,0,600-700,<50K
CS000657,2025-03-08 14:32:52,637,78925,5.5,11,24108,credit_card,MORTGAGE,0,0,0,63.98,1,704,0.017208,MEDIUM,APPROVED,0,0,700-800,75-100K
CS000658,2025-03-19 06:32:29,635,92913,25.09,3,19746,other,MORTGAGE,0,0,0,51.11,0,639,0.091147,HIGH,DECLINED,1,60,600-700,75-100K
CS000659,2025-06-15 20:46:11,733,99633,26.08,1,23050,credit_card,RENT,0,0,0,53.22,1,707,0.011806,LOW,APPROVED,0,0,700-800,75-100K
CS000660,2025-02-02 19:38:45,739,98635,17.32,9,8855,other,RENT,0,0,0,41.71,4,721,0.006061,LOW,APPROVED,0,0,700-800,75-100K
CS000661,2025-06-01 15:50:54,695,53026,29.32,3,16635,credit_card,MORTGAGE,0,0,0,0.0,1,705,0.013983,LOW,APPROVED,0,0,700-800,50-75K
CS000662,2025-06-26 18:54:46,685,23409,33.78,6,22348,home_improvement,MORTGAGE,1,3,10,41.93,0,631,0.080217,HIGH,APPROVED,0,0,600-700,<50K
CS000663,2025-01-25 07:48:41,658,32539,33.63,3,13124,major_purchase,MORTGAGE,0,0,0,46.43,0,610,0.165602,HIGH,APPROVED,0,0,600-700,<50K
CS000664,2025-02-25 01:07:11,765,40329,25.04,1,68183,home_improvement,MORTGAGE,0,0,0,44.58,2,706,0.013522,LOW,APPROVED,0,0,700-800,<50K
CS000665,2025-03-05 12:46:31,606,54143,20.92,19,33065,major_purchase,OTHER,0,0,0,37.07,0,637,0.097286,HIGH,APPROVED,0,0,600-700,50-75K
CS000666,2025-01-17 21:26:57,641,84395,25.16,15,7033,credit_card,RENT,1,3,37,46.55,0,609,0.123491,HIGH,APPROVED,0,0,600-700,75-100K
CS000667,2025-06-26 21:28:25,658,61403,27.89,0,36858,other,RENT,0,0,0,61.68,3,601,0.169737,HIGH,APPROVED,1,150,600-700,50-75K
CS000668,2025-03-31 04:27:01,604,69283,18.29,14,28711,debt_consolidation,OTHER,0,0,0,25.31,0,691,0.018136,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000669,2025-04-06 10:23:26,615,113382,31.72,7,10384,credit_card,RENT,0,0,0,45.39,0,600,0.158628,HIGH,DECLINED,0,0,600-700,100K+
CS000670,2025-03-11 05:00:03,631,29783,25.25,5,17689,major_purchase,MORTGAGE,1,2,10,25.69,2,540,0.532451,VERY_HIGH,APPROVED,0,0,<600,<50K
CS000671,2025-03-18 00:16:12,744,67913,22.52,4,23426,debt_consolidation,RENT,1,4,35,47.48,2,683,0.015169,LOW,APPROVED,0,0,600-700,50-75K
CS000672,2025-01-21 21:23:20,787,81693,21.37,12,25233,home_improvement,MORTGAGE,0,0,0,60.6,1,721,0.005886,LOW,APPROVED,0,0,700-800,75-100K
CS000673,2025-01-21 02:08:45,707,109115,18.81,2,24809,other,MORTGAGE,0,0,0,11.64,1,730,0.003606,LOW,APPROVED,0,0,700-800,100K+
CS000674,2025-06-21 07:07:00,599,164758,15.12,3,10990,home_improvement,RENT,0,0,0,18.43,1,662,0.04025,MEDIUM,APPROVED,0,0,600-700,100K+
CS000675,2025-05-09 01:54:29,655,97597,26.09,3,24192,major_purchase,MORTGAGE,0,0,0,35.23,2,631,0.103315,HIGH,APPROVED,1,150,600-700,75-100K
CS000676,2025-04-09 16:44:18,681,37876,34.34,4,26171,debt_consolidation,MORTGAGE,0,0,0,33.15,2,616,0.134863,HIGH,APPROVED,0,30,600-700,<50K
CS000677,2025-04-12 11:03:35,673,79711,27.62,4,9861,debt_consolidation,RENT,0,0,0,32.34,0,707,0.018789,MEDIUM,APPROVED,0,0,700-800,75-100K
CS000678,2025-03-01 06:38:44,668,41662,21.97,15,33158,debt_consolidation,RENT,0,0,0,30.13,1,649,0.056137,HIGH,APPROVED,0,0,600-700,<50K
CS000679,2025-06-05 20:48:30,717,74105,10.02,3,16883,debt_consolidation,MORTGAGE,0,0,0,68.27,2,711,0.00897,LOW,APPROVED,0,0,700-800,50-75K
CS000680,2025-05-01 01:39:02,581,46296,33.02,4,27890,credit_card,OWN,1,7,12,14.96,0,560,0.398148,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000681,2025-06-23 16:17:31,657,48368,6.2,14,20074,major_purchase,MORTGAGE,1,3,40,12.41,1,705,0.013913,LOW,APPROVED,0,0,700-800,<50K
CS000682,2025-06-10 09:23:14,700,69409,25.07,6,22008,other,RENT,1,3,9,17.01,1,664,0.040274,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000683,2025-02-23 14:29:31,728,46350,18.82,7,12251,major_purchase,MORTGAGE,1,3,34,44.04,1,681,0.033028,MEDIUM,APPROVED,0,0,600-700,<50K
CS000684,2025-05-28 05:07:14,704,63609,21.34,5,9844,debt_consolidation,MORTGAGE,1,2,37,10.61,2,644,0.050754,HIGH,APPROVED,0,0,600-700,50-75K
CS000685,2025-06-26 10:43:06,690,59799,29.74,1,34072,debt_consolidation,MORTGAGE,0,0,0,64.63,2,639,0.058984,HIGH,DECLINED,0,0,600-700,50-75K
CS000686,2025-03-21 22:22:23,681,78043,26.93,3,9974,debt_consolidation,OWN,1,1,16,22.18,0,635,0.078425,HIGH,APPROVED,0,0,600-700,75-100K
CS000687,2025-02-03 12:14:11,652,47001,18.55,6,10505,debt_consolidation,MORTGAGE,0,0,0,0.0,1,637,0.099795,HIGH,APPROVED,0,0,600-700,<50K
CS000688,2025-01-19 10:17:50,694,36415,15.15,2,23305,major_purchase,RENT,0,0,0,30.08,1,703,0.011476,LOW,APPROVED,0,0,700-800,<50K
CS000689,2025-01-17 07:30:25,678,27567,27.95,7,25908,debt_consolidation,OWN,0,0,0,29.73,2,646,0.082159,HIGH,DECLINED,0,0,600-700,<50K
CS000690,2025-05-21 15:07:09,651,75746,24.44,2,22980,credit_card,RENT,1,2,9,98.42,0,576,0.364031,VERY_HIGH,DECLINED,0,0,<600,75-100K
CS000691,2025-03-08 21:13:24,756,81727,31.91,13,82183,debt_consolidation,MORTGAGE,1,5,25,39.03,1,671,0.029564,MEDIUM,APPROVED,1,90,600-700,75-100K
CS000692,2025-03-26 01:40:27,755,38173,24.55,10,47164,credit_card,MORTGAGE,2,10,47,25.85,2,693,0.015681,LOW,APPROVED,0,0,600-700,<50K
CS000693,2025-06-12 06:04:41,669,26433,20.03,20,23180,debt_consolidation,MORTGAGE,2,2,52,50.16,0,612,0.133308,HIGH,APPROVED,0,0,600-700,<50K
CS000694,2025-02-09 22:19:53,724,83697,29.2,1,21887,other,OWN,2,2,14,67.05,0,608,0.10355,HIGH,APPROVED,0,0,600-700,75-100K
CS000695,2025-01-22 02:54:34,756,62369,20.06,1,9997,home_improvement,RENT,0,0,0,16.05,0,814,0.001156,LOW,APPROVED,0,0,800+,50-75K
CS000696,2025-01-25 12:45:42,705,87751,27.88,7,50220,other,RENT,0,0,0,54.9,0,666,0.03846,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000697,2025-05-20 23:38:44,697,62595,26.6,2,16292,debt_consolidation,MORTGAGE,1,3,18,39.75,2,685,0.029985,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000698,2025-03-13 21:24:58,718,108804,15.66,4,28286,credit_card,RENT,0,0,0,36.28,1,739,0.004711,LOW,APPROVED,0,0,700-800,100K+
CS000699,2025-01-22 07:06:29,600,73421,5.47,16,14203,debt_consolidation,OTHER,0,0,0,73.15,0,640,0.074319,HIGH,APPROVED,0,0,600-700,50-75K
CS000700,2025-01-28 19:15:12,612,59760,25.49,14,50795,home_improvement,MORTGAGE,1,3,43,88.82,1,531,0.559582,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000701,2025-04-11 09:56:54,719,96209,25.8,2,23627,major_purchase,OWN,0,0,0,22.02,0,704,0.021124,MEDIUM,DECLINED,0,0,700-800,75-100K
CS000702,2025-01-28 23:31:05,706,37310,21.13,6,22706,debt_consolidation,RENT,0,0,0,36.92,2,647,0.044961,MEDIUM,APPROVED,0,0,600-700,<50K
CS000703,2025-02-14 02:33:04,766,60520,33.3,4,24101,credit_card,RENT,0,0,0,41.99,0,739,0.007681,LOW,APPROVED,0,0,700-800,50-75K
CS000704,2025-04-06 15:11:07,663,65186,34.44,13,33446,debt_consolidation,OWN,0,0,0,39.58,1,633,0.083488,HIGH,APPROVED,0,0,600-700,50-75K
CS000705,2025-02-16 18:19:46,751,53768,31.89,3,65484,major_purchase,RENT,0,0,0,48.03,0,689,0.020526,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000706,2025-06-13 19:52:39,749,71527,22.21,0,56776,credit_card,RENT,1,4,42,70.93,1,702,0.009321,LOW,APPROVED,0,0,700-800,50-75K
CS000707,2025-05-31 23:57:51,799,51586,26.41,6,18220,other,MORTGAGE,0,0,0,67.16,0,761,0.003026,LOW,APPROVED,0,0,700-800,50-75K
CS000708,2025-06-24 19:26:42,647,29263,15.28,3,25342,home_improvement,MORTGAGE,0,0,0,42.37,3,634,0.073276,HIGH,APPROVED,0,0,600-700,<50K
CS000709,2025-01-17 13:09:56,671,148115,29.07,18,31366,major_purchase,MORTGAGE,0,0,0,47.21,0,665,0.043842,MEDIUM,APPROVED,0,0,600-700,100K+
CS000710,2025-03-02 06:06:08,706,61281,20.32,2,8855,home_improvement,RENT,0,0,0,63.7,1,705,0.011964,LOW,APPROVED,0,0,700-800,50-75K
CS000711,2025-02-19 02:42:26,706,54634,23.61,0,20277,other,RENT,1,4,50,0.0,2,662,0.034698,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000712,2025-06-12 14:09:21,636,32687,21.78,21,10081,major_purchase,RENT,1,7,11,57.26,0,584,0.293843,VERY_HIGH,APPROVED,0,0,<600,<50K
CS000713,2025-03-28 02:15:42,660,62828,22.05,4,13069,debt_consolidation,RENT,1,4,9,30.9,1,655,0.050581,HIGH,APPROVED,0,0,600-700,50-75K
CS000714,2025-03-24 05:46:53,619,56566,41.5,2,19299,debt_consolidation,MORTGAGE,0,0,0,50.36,3,553,0.39509,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000715,2025-03-21 13:44:43,818,32725,39.33,11,7815,debt_consolidation,OWN,2,5,39,5.33,0,691,0.020351,MEDIUM,DECLINED,0,0,600-700,<50K
CS000716,2025-06-08 07:59:26,687,104501,17.99,1,14470,debt_consolidation,RENT,0,0,0,54.25,2,699,0.018161,MEDIUM,DECLINED,0,0,600-700,100K+
CS000717,2025-01-30 15:04:23,691,94493,31.76,14,14662,major_purchase,RENT,0,0,0,51.14,1,662,0.038847,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000718,2025-05-05 11:06:09,657,27294,19.45,1,12113,credit_card,OWN,0,0,0,12.88,0,668,0.033819,MEDIUM,APPROVED,0,0,600-700,<50K
CS000719,2025-02-05 15:14:44,693,87992,31.56,0,26185,other,OWN,0,0,0,70.39,0,655,0.070381,HIGH,APPROVED,0,0,600-700,75-100K
CS000720,2025-04-05 06:57:56,734,44411,22.35,1,19796,credit_card,RENT,1,4,31,45.42,1,729,0.007215,LOW,APPROVED,0,0,700-800,<50K
CS000721,2025-01-11 22:56:34,673,88345,19.66,9,11683,debt_consolidation,MORTGAGE,2,4,12,29.81,0,605,0.096858,HIGH,DECLINED,0,0,600-700,75-100K
CS000722,2025-01-14 15:49:23,690,78854,26.29,2,15649,debt_consolidation,OTHER,1,7,47,22.94,2,654,0.060919,HIGH,APPROVED,0,0,600-700,75-100K
CS000723,2025-05-14 14:45:18,810,98854,27.23,3,29835,major_purchase,RENT,1,4,56,49.65,0,807,0.001324,LOW,APPROVED,0,0,800+,75-100K
CS000724,2025-01-30 22:48:56,742,80523,17.49,2,35325,debt_consolidation,RENT,1,2,30,47.29,2,756,0.004683,LOW,APPROVED,0,0,700-800,75-100K
CS000725,2025-03-04 05:17:12,704,121577,20.88,1,12949,credit_card,RENT,2,4,14,46.79,4,652,0.065885,HIGH,DECLINED,0,0,600-700,100K+
CS000726,2025-02-26 09:44:02,668,54237,14.27,7,19286,debt_consolidation,RENT,2,8,31,38.58,3,595,0.12702,HIGH,DECLINED,0,0,<600,50-75K
CS000727,2025-06-22 11:42:59,690,54132,2.6,9,38568,home_improvement,RENT,0,0,0,31.52,1,716,0.008075,LOW,APPROVED,0,30,700-800,50-75K
CS000728,2025-02-26 04:12:30,650,54559,33.3,3,84178,other,MORTGAGE,0,0,0,41.81,4,618,0.120629,HIGH,APPROVED,1,120,600-700,50-75K
CS000729,2025-03-01 21:24:46,706,51858,17.05,4,16820,credit_card,RENT,2,3,35,24.87,2,667,0.036796,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000730,2025-05-20 07:26:45,654,166733,28.61,11,43012,home_improvement,MORTGAGE,0,0,0,22.19,1,665,0.036633,MEDIUM,DECLINED,0,0,600-700,100K+
CS000731,2025-03-09 06:41:06,651,68323,10.71,2,17909,credit_card,OWN,0,0,0,61.48,0,639,0.051935,HIGH,APPROVED,0,0,600-700,50-75K
CS000732,2025-06-14 07:23:25,668,112301,32.88,2,17725,debt_consolidation,RENT,1,2,20,0.74,3,634,0.067799,HIGH,APPROVED,0,0,600-700,100K+
CS000733,2025-05-12 01:24:18,631,71103,28.67,5,29352,other,MORTGAGE,0,0,0,20.5,1,606,0.142961,HIGH,DECLINED,0,0,600-700,50-75K
CS000734,2025-03-09 04:22:08,701,61158,26.68,2,25126,credit_card,RENT,1,3,43,46.73,2,664,0.048285,HIGH,APPROVED,0,0,600-700,50-75K
CS000735,2025-03-05 23:24:28,828,96777,45.78,0,5572,credit_card,RENT,0,0,0,81.02,0,716,0.017388,MEDIUM,APPROVED,0,0,700-800,75-100K
CS000736,2025-01-25 04:19:37,655,47679,25.82,0,53387,debt_consolidation,MORTGAGE,0,0,0,22.3,4,618,0.080783,HIGH,DECLINED,0,0,600-700,<50K
CS000737,2025-01-14 09:05:34,598,86294,41.63,13,15372,debt_consolidation,RENT,0,0,0,22.19,2,595,0.197014,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS000738,2025-06-28 10:53:39,742,113345,10.53,7,27475,home_improvement,MORTGAGE,0,0,0,14.48,2,775,0.001697,LOW,APPROVED,0,0,700-800,100K+
CS000739,2025-01-08 04:49:33,683,66980,25.54,1,27495,other,RENT,2,6,39,31.81,2,608,0.180665,HIGH,DECLINED,0,0,600-700,50-75K
CS000740,2025-01-08 06:03:01,797,68783,20.99,10,17009,other,RENT,1,4,31,56.69,1,772,0.002468,LOW,APPROVED,0,0,700-800,50-75K
CS000741,2025-05-06 03:13:20,709,53602,9.71,14,20033,major_purchase,OTHER,0,0,0,43.39,1,703,0.015687,LOW,APPROVED,0,0,700-800,50-75K
CS000742,2025-05-06 15:09:17,739,87375,8.88,2,15314,debt_consolidation,MORTGAGE,1,2,19,55.41,1,711,0.011709,LOW,APPROVED,0,0,700-800,75-100K
CS000743,2025-02-18 09:55:02,645,97708,19.11,7,27510,other,RENT,0,0,0,39.67,1,641,0.057502,HIGH,DECLINED,0,0,600-700,75-100K
CS000744,2025-05-24 17:48:10,600,103423,27.09,4,45905,major_purchase,OWN,1,5,28,63.63,0,565,0.304427,VERY_HIGH,DECLINED,1,150,<600,100K+
CS000745,2025-03-01 07:50:58,677,53586,13.35,2,35049,credit_card,MORTGAGE,3,6,16,35.67,4,592,0.195683,VERY_HIGH,APPROVED,1,150,<600,50-75K
CS000746,2025-04-09 08:12:54,724,64732,19.57,6,90000,major_purchase,MORTGAGE,0,0,0,13.22,0,744,0.006139,LOW,APPROVED,0,0,700-800,50-75K
CS000747,2025-02-11 11:49:45,640,43918,24.38,2,13272,other,RENT,1,4,36,39.39,2,616,0.188538,VERY_HIGH,DECLINED,0,0,600-700,<50K
CS000748,2025-02-19 01:27:48,599,76057,26.12,1,36733,credit_card,MORTGAGE,1,6,9,26.2,3,589,0.271946,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS000749,2025-01-28 00:33:22,654,87332,11.59,16,40444,major_purchase,RENT,0,0,0,44.36,4,609,0.13778,HIGH,DECLINED,1,60,600-700,75-100K
CS000750,2025-05-14 07:43:50,662,67618,21.98,2,21457,credit_card,MORTGAGE,0,0,0,79.6,2,627,0.136438,HIGH,DECLINED,0,0,600-700,50-75K
CS000751,2025-01-18 19:52:16,668,61156,10.25,3,32437,debt_consolidation,RENT,0,0,0,83.29,4,649,0.060738,HIGH,APPROVED,0,0,600-700,50-75K
CS000752,2025-01-31 04:33:19,684,75858,21.17,14,18131,other,MORTGAGE,2,2,13,21.59,0,654,0.049906,HIGH,DECLINED,0,0,600-700,75-100K
CS000753,2025-01-07 05:12:44,817,71876,23.48,4,11398,debt_consolidation,OWN,1,4,45,62.15,2,725,0.008095,LOW,APPROVED,0,0,700-800,50-75K
CS000754,2025-05-24 05:17:53,687,77875,36.2,2,14109,home_improvement,OWN,1,4,14,43.18,1,620,0.089948,HIGH,APPROVED,0,0,600-700,75-100K
CS000755,2025-01-22 20:25:51,658,46149,29.43,2,58530,other,RENT,0,0,0,75.03,1,607,0.107863,HIGH,DECLINED,0,0,600-700,<50K
CS000756,2025-05-30 19:46:41,626,43479,11.71,2,19276,credit_card,MORTGAGE,2,6,8,58.43,0,638,0.060887,HIGH,APPROVED,1,90,600-700,<50K
CS000757,2025-05-20 06:16:19,729,50606,29.99,5,5448,credit_card,RENT,0,0,0,37.82,1,705,0.012536,LOW,APPROVED,0,0,700-800,50-75K
CS000758,2025-01-30 12:40:26,598,42111,19.79,4,7411,major_purchase,RENT,0,0,0,41.03,1,611,0.142861,HIGH,DECLINED,0,0,600-700,<50K
CS000759,2025-06-02 09:09:11,764,71860,40.65,2,7654,credit_card,OWN,1,3,6,88.94,0,599,0.136782,HIGH,APPROVED,0,0,<600,50-75K
CS000760,2025-03-22 19:52:58,684,152531,20.47,5,29893,other,RENT,0,0,0,54.03,0,646,0.05627,HIGH,APPROVED,0,0,600-700,100K+
CS000761,2025-04-23 00:02:21,602,65268,36.25,4,14394,debt_consolidation,OTHER,0,0,0,57.94,3,504,0.621807,VERY_HIGH,DECLINED,1,150,<600,50-75K
CS000762,2025-04-01 14:08:47,695,30299,38.04,4,21994,debt_consolidation,MORTGAGE,0,0,0,59.36,2,652,0.069804,HIGH,APPROVED,0,0,600-700,<50K
CS000763,2025-04-28 17:48:07,678,43830,15.7,4,24680,debt_consolidation,MORTGAGE,1,3,26,65.87,3,634,0.070013,HIGH,DECLINED,0,0,600-700,<50K
CS000764,2025-04-05 04:08:40,752,40182,14.92,14,30069,credit_card,MORTGAGE,1,5,38,37.17,1,699,0.011842,LOW,APPROVED,0,0,600-700,<50K
CS000765,2025-05-25 15:35:45,602,77697,50.41,12,9579,other,MORTGAGE,1,5,24,94.6,0,523,0.653798,VERY_HIGH,DECLINED,1,150,<600,75-100K
CS000766,2025-06-29 07:58:17,696,68796,27.62,6,10467,credit_card,MORTGAGE,0,0,0,41.62,0,706,0.012986,LOW,APPROVED,0,0,700-800,50-75K
CS000767,2025-03-05 14:04:29,684,136558,25.48,1,32671,home_improvement,RENT,0,0,0,57.48,1,630,0.069352,HIGH,APPROVED,0,0,600-700,100K+
CS000768,2025-03-06 19:45:58,735,65223,10.26,3,12492,debt_consolidation,MORTGAGE,0,0,0,30.53,0,808,0.001401,LOW,APPROVED,0,0,800+,50-75K
CS000769,2025-03-30 01:27:28,622,58385,21.79,17,16678,home_improvement,OTHER,0,0,0,30.29,2,620,0.091709,HIGH,APPROVED,0,0,600-700,50-75K
CS000770,2025-04-25 19:55:38,642,108781,33.06,5,15192,other,RENT,1,3,45,13.05,1,632,0.094587,HIGH,DECLINED,0,0,600-700,100K+
CS000771,2025-03-05 07:47:18,792,40829,1.0,6,13089,major_purchase,OWN,0,0,0,45.25,1,757,0.002962,LOW,APPROVED,0,0,700-800,<50K
CS000772,2025-06-16 23:48:13,715,61659,7.84,0,14779,credit_card,MORTGAGE,1,4,16,0.0,0,778,0.002435,LOW,APPROVED,0,0,700-800,50-75K
CS000773,2025-03-04 16:37:02,603,103572,32.79,7,10152,home_improvement,MORTGAGE,1,3,4,45.55,0,585,0.281522,VERY_HIGH,DECLINED,0,0,<600,100K+
CS000774,2025-03-01 22:55:40,702,69528,17.14,24,28678,home_improvement,OWN,3,7,40,0.0,5,607,0.130024,HIGH,DECLINED,0,0,600-700,50-75K
CS000775,2025-01-26 17:54:21,641,75184,20.23,8,57707,home_improvement,OTHER,0,0,0,41.64,1,688,0.017567,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000776,2025-02-17 16:45:40,646,41369,34.09,3,16030,debt_consolidation,RENT,1,9,12,53.23,0,604,0.206804,VERY_HIGH,APPROVED,0,0,600-700,<50K
CS000777,2025-04-29 11:23:18,617,31408,10.84,1,42337,other,OWN,2,5,57,51.06,3,557,0.41362,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000778,2025-02-12 10:43:10,738,54450,10.19,8,13081,credit_card,MORTGAGE,0,0,0,46.7,1,746,0.005955,LOW,APPROVED,0,0,700-800,50-75K
CS000779,2025-01-05 20:09:57,655,97001,33.82,3,19354,credit_card,MORTGAGE,2,4,53,88.4,2,549,0.472814,VERY_HIGH,APPROVED,0,0,<600,75-100K
CS000780,2025-05-14 12:08:17,695,48722,14.2,0,57090,debt_consolidation,OWN,0,0,0,12.61,2,690,0.026602,MEDIUM,DECLINED,0,0,600-700,<50K
CS000781,2025-05-08 15:37:06,688,38468,22.29,1,41409,credit_card,MORTGAGE,1,7,5,40.07,1,646,0.070255,HIGH,APPROVED,0,0,600-700,<50K
CS000782,2025-03-23 03:39:35,601,31195,24.67,5,12592,debt_consolidation,RENT,4,7,58,34.88,1,527,0.567871,VERY_HIGH,DECLINED,1,150,<600,<50K
CS000783,2025-02-27 05:52:58,643,144123,17.51,14,14032,credit_card,MORTGAGE,0,0,0,52.17,3,670,0.049705,HIGH,APPROVED,0,0,600-700,100K+
CS000784,2025-02-18 01:44:51,726,30945,16.8,20,16624,credit_card,RENT,0,0,0,84.13,2,695,0.017458,MEDIUM,APPROVED,0,0,600-700,<50K
CS000785,2025-04-02 19:57:34,598,47199,19.27,11,24198,other,RENT,1,2,57,68.53,4,540,0.517724,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000786,2025-03-07 14:22:18,698,37064,16.78,4,33463,home_improvement,MORTGAGE,1,2,13,30.52,1,708,0.013759,LOW,APPROVED,0,0,700-800,<50K
CS000787,2025-05-24 14:20:11,678,84124,31.42,3,23108,major_purchase,RENT,0,0,0,22.2,1,691,0.026679,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000788,2025-03-21 01:08:54,719,29200,26.76,4,20583,home_improvement,MORTGAGE,0,0,0,94.11,1,652,0.043405,MEDIUM,APPROVED,0,0,600-700,<50K
CS000789,2025-01-30 01:36:21,722,33203,6.74,1,45033,other,MORTGAGE,0,0,0,95.73,3,668,0.035631,MEDIUM,APPROVED,0,0,600-700,<50K
CS000790,2025-05-29 14:14:42,729,68044,33.37,3,15841,debt_consolidation,RENT,0,0,0,37.33,0,706,0.013098,LOW,APPROVED,0,0,700-800,50-75K
CS000791,2025-06-06 15:13:15,687,30284,32.39,20,16541,major_purchase,MORTGAGE,2,3,12,61.54,0,608,0.14271,HIGH,APPROVED,0,0,600-700,<50K
CS000792,2025-05-17 16:52:17,698,78353,18.51,4,30435,credit_card,MORTGAGE,0,0,0,53.38,2,687,0.016551,LOW,APPROVED,0,0,600-700,75-100K
CS000793,2025-04-27 18:28:36,646,105431,29.32,1,59280,major_purchase,RENT,0,0,0,68.71,2,602,0.09377,HIGH,DECLINED,1,90,600-700,100K+
CS000794,2025-05-28 22:00:43,655,65467,36.51,10,18268,credit_card,RENT,0,0,0,34.15,2,626,0.083047,HIGH,DECLINED,1,60,600-700,50-75K
CS000795,2025-04-04 01:29:04,734,20063,33.54,4,28967,major_purchase,MORTGAGE,0,0,0,57.63,1,646,0.076132,HIGH,DECLINED,0,0,600-700,<50K
CS000796,2025-04-03 06:11:12,652,46622,30.52,4,9433,other,RENT,2,2,32,54.41,2,558,0.387088,VERY_HIGH,APPROVED,0,0,<600,<50K
CS000797,2025-04-21 00:27:26,741,55656,23.87,3,31195,debt_consolidation,MORTGAGE,0,0,0,25.91,3,715,0.009294,LOW,DECLINED,0,0,700-800,50-75K
CS000798,2025-01-21 08:20:41,739,113444,34.43,1,7909,home_improvement,OTHER,0,0,0,0.0,0,739,0.005348,LOW,APPROVED,0,0,700-800,100K+
CS000799,2025-05-17 15:22:26,641,123297,31.0,8,7161,credit_card,RENT,0,0,0,57.98,0,649,0.069572,HIGH,APPROVED,1,60,600-700,100K+
CS000800,2025-06-23 12:21:25,715,98160,26.97,5,8439,debt_consolidation,MORTGAGE,0,0,0,55.87,1,682,0.023383,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000801,2025-03-06 13:19:04,640,64044,26.26,6,28294,debt_consolidation,MORTGAGE,0,0,0,37.52,2,630,0.082506,HIGH,APPROVED,0,0,600-700,50-75K
CS000802,2025-03-27 06:30:51,703,56272,14.34,2,18331,credit_card,MORTGAGE,0,0,0,49.46,1,721,0.010006,LOW,APPROVED,0,0,700-800,50-75K
CS000803,2025-04-21 01:30:51,642,59822,27.48,2,18301,other,OWN,1,1,14,60.5,0,609,0.184296,HIGH,DECLINED,0,0,600-700,50-75K
CS000804,2025-02-19 11:22:55,703,47230,40.62,1,15016,debt_consolidation,OTHER,0,0,0,31.49,1,670,0.036219,MEDIUM,DECLINED,0,0,600-700,<50K
CS000805,2025-04-16 08:09:29,694,51343,1.0,2,23519,debt_consolidation,RENT,0,0,0,20.55,1,715,0.011064,LOW,APPROVED,0,0,700-800,50-75K
CS000806,2025-05-21 18:20:04,628,48040,17.82,1,12911,credit_card,MORTGAGE,0,0,0,61.34,4,576,0.209644,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000807,2025-02-13 12:03:54,797,61865,29.88,8,15704,home_improvement,MORTGAGE,0,0,0,46.06,1,713,0.007213,LOW,APPROVED,0,0,700-800,50-75K
CS000808,2025-01-08 10:44:27,738,110933,28.17,2,15898,debt_consolidation,OWN,0,0,0,42.17,0,740,0.005408,LOW,APPROVED,0,0,700-800,100K+
CS000809,2025-02-12 08:36:42,597,34234,36.22,9,9449,home_improvement,RENT,0,0,0,63.77,1,524,0.575004,VERY_HIGH,DECLINED,1,90,<600,<50K
CS000810,2025-06-20 11:41:52,704,143939,29.65,3,9619,major_purchase,RENT,0,0,0,52.71,1,682,0.021323,MEDIUM,APPROVED,0,0,600-700,100K+
